bait	prey	significant	HCDP	subcell_localization	logFC_APMS	padj_APMS	logFC_TbID	padj_TbID	method
BrafV600E	SDC4	core	no	NA	1.21631529962484	3.10481867384685e-06	1.20913286333816	8.26586803521917e-07	Both
Raf1S257L	SDC4	shared	no	NA	0.997922340339818	1.57149739624511e-05	1.30030262473507	3.76159009584303e-07	Both
MEK2DD	SDCCAG8	AP-MS	yes	NA	1.3331212329569	0.00793664369390647	0.0590163997841266	0.398450286653502	AP-MS
BrafD594N	SDF2	shared	no	ER	1.37856110195218	1.11381532299346e-05	0.44893050454708	7.09562891712717e-05	AP-MS
BrafD594N	SDF2L1	shared	no	ER	1.68421636334544	1.59277334038058e-06	0.39891584340994	0.000335040254078191	AP-MS
MEK2DD	SDF4	shared	no	Golgi	0.532689639815449	0.00260031224850662	0.873178265705091	2.68760337782474e-07	TbID
HrasS17N	SDHAF4	AP-MS	no	mitochondrion	1.14709200222043	0.000518328502721466	NA	NA	AP-MS
BrafG469A	SDHC	TbID	yes	mitochondrion	NA	NA	1.12293167087767	0.000111805265483799	TbID
BrafWT	SDHC	TbID	yes	mitochondrion	NA	NA	1.07964131541674	0.000414093308037397	TbID
Raf1S257L	SDHC	TbID	yes	mitochondrion	NA	NA	1.13787883302157	0.000164428535475369	TbID
Raf1S259F	SDHC	TbID	yes	mitochondrion	NA	NA	1.06263330087639	0.000324743435278618	TbID
BrafV600E	SDHC	TbID	yes	mitochondrion	NA	NA	1.13668892568751	0.000130987032921908	TbID
KrasG12V	SDK1	TbID	no	plasma_membrane	0.58079777603352	0.0657224817794169	0.773761667146054	8.13233136955411e-06	TbID
KrasWT	SDR39U1	TbID	no	mitochondrion	-0.0442132714253276	0.785972509066842	1.23399293199618	0.000613223903148117	TbID
KrasS17N	SDR39U1	TbID	no	mitochondrion	-0.186039184179178	0.24466712052179	0.868457426923673	0.00318104017581984	TbID
KrasG12V	SDR39U1	TbID	no	mitochondrion	-0.176086232797228	0.222062410920761	1.05683675047152	0.00180985997112607	TbID
ArafD447A	SEC13	AP-MS	no	ER	1.39029773420836	7.57261170619653e-07	-0.070252295915972	0.37704186137246	Both
ArafWT	SEC13	AP-MS	no	ER	1.58586109466714	3.6186383288978e-07	0.132148173557185	0.196386848546419	Both
ArafS214P	SEC13	shared	no	ER	1.16156395055142	6.56306974582311e-06	0.302156166403761	0.00155857872683676	Both
ERK2WT	SEC13	TbID	no	ER	0.298986518968513	0.0796482210383401	0.879154609564643	1.207505980506e-06	Both
ArafD447A	SEC16A	AP-MS	no	cytosol	1.36650276901216	5.24263993457553e-07	-0.341621981081503	0.000612341441781405	Both
ArafS214P	SEC16A	shared	no	cytosol	1.60624076577628	9.40029839421468e-07	0.344559713369388	0.00038354794767072	Both
Raf1S259F	SEC16A	AP-MS	no	cytosol	1.50326338115656	1.07696698482295e-05	0.0846745380123618	0.23997644406671	Both
Raf1S257L	SEC16A	AP-MS	no	cytosol	1.29210961198415	5.98444806376049e-07	-0.0627881492054327	0.412114046556671	Both
ERK2AA	SEC16A	TbID	no	cytosol	0.0221367987789206	0.91295098066942	0.93733161042268	6.28790955641395e-07	Both
ArafWT	SEC16A	AP-MS	no	cytosol	1.58803247521862	1.16435459373778e-07	-0.107184367562437	0.199085522614181	Both
ERK2WT	SEC16A	shared	no	cytosol	0.526497414243548	0.00479637837597124	1.07714725666302	2.03148023395698e-08	Both
MEK2DD	SEC23B	TbID	yes	Golgi	-0.0701471116038213	0.599334016214636	0.875745361582058	5.04781668799718e-09	TbID
MEK2AA	SEC23IP	TbID	no	Golgi	0.108675868083995	0.603373166775431	0.870996199225645	1.79679700906303e-08	TbID
MEK2DD	SEC24A	TbID	no	ERGIC	-0.213892261448773	0.0808421370609316	0.979822912787896	4.06020924908644e-09	TbID
MEK2DD	SEC61A1	AP-MS	no	ER	1.40160633153396	1.08914208801149e-05	0.0343541574985048	0.600798371094721	AP-MS
ArafWT	SEL1L	shared	no	ER	0.303605316183627	0.0422396248084502	1.31002489975174	0.00021449410905344	TbID
ArafD447A	SEL1L	TbID	no	ER	-0.332638930475615	0.0283430316865969	1.0093396207878	0.00163202202985028	TbID
ArafS214P	SEL1L	shared	no	ER	0.303620064266102	0.0391929650103479	1.15594337463171	0.000525724175849636	TbID
MEK2DD	SEL1L3	AP-MS	no	NA	1.04595002088074	0.019999908920233	NA	NA	AP-MS
BrafD594N	SELENOF	AP-MS	no	ER	1.6064242703679	6.05348897972259e-08	0.0426558433928993	0.595588158991253	AP-MS
BrafV600E	SELENOF	shared	no	ER	1.84040941559317	1.90010753252712e-08	0.306176648205739	0.00070591020557804	AP-MS
BrafG469A	SELENOK	shared	no	ER	0.348014633465526	0.0293949727612023	1.14940126988643	7.69513612500818e-09	Both
MEK1DD	SELENOK	TbID	no	ER	0.14487304254472	0.436563531090781	0.919513352322406	3.90919290830056e-08	Both
ArafS214P	SELENOK	TbID	no	ER	0.0260976085142153	0.899732356200975	0.851440962182582	1.04684784421902e-06	Both
MEK2DD	SELENOK	shared	no	ER	1.02550325795842	2.38266348406445e-05	0.708116792077358	6.83500876055983e-07	Both
ArafD447A	SELENOK	TbID	no	ER	-0.14016129797422	0.411429468498505	0.935466594154861	2.42924519125885e-08	Both
BrafV600E	SELENOK	shared	no	ER	0.732384064982698	0.00104001878281145	1.09491274031135	8.42104709233259e-09	Both
ERK2WT	SELENOK	shared	no	ER	1.37391611994414	2.34436619740394e-06	0.657710564648591	2.04981857565386e-06	Both
ArafS214P	SELENOS	TbID	no	ER	0.215978248949205	0.0953144614191464	1.28576890308699	4.47395847354701e-07	TbID
BrafV600E	SELENOS	shared	no	ER	0.614974460660113	0.000294485916878285	1.30135131690283	1.06809292440511e-07	TbID
Raf1WT	SELENOS	TbID	no	ER	-0.378535749337512	0.064181034122108	1.30549652035458	1.75220498146906e-07	TbID
Raf1S257L	SELENOS	TbID	no	ER	-0.127540263641924	0.356762303735415	1.1715346173854	4.79468709095019e-07	TbID
BrafD594N	SELENOS	shared	no	ER	0.340654975320546	0.0226818164805154	1.08249528788995	2.25159878189671e-06	TbID
BrafG469A	SELENOS	shared	no	ER	0.588114111520734	0.000856751503043191	1.36726692003788	7.86096239842561e-08	TbID
MEK1DD	SELENOS	shared	no	ER	0.340916805142907	0.0120890631467923	1.21184041989292	5.42475239331798e-07	TbID
HrasWT	SELENOS	TbID	no	ER	-0.186484775080838	0.178892699895387	0.821008275875494	0.000140323620055014	TbID
ArafWT	SELENOS	TbID	no	ER	-0.528381286547913	0.000493103140140154	0.869869551379982	2.11932327277584e-05	TbID
BrafWT	SELENOS	TbID	no	ER	0.267038555095823	0.0882177216318327	0.969404940506188	1.44386669535693e-05	TbID
NrasWT	SELENOS	TbID	no	ER	0.0767364269810875	0.628735099205703	1.08245392194816	5.395341910816e-06	TbID
Raf1S259F	SELENOS	TbID	no	ER	0.176211719864212	0.168272259094184	1.33825724001758	2.95370976409567e-07	TbID
BrafG469A	SEMA7A	TbID	no	NA	0.186262456755305	0.577355965237918	2.52534991993668	6.37321846181609e-07	Both
BrafV600E	SEMA7A	TbID	no	NA	0.634783381686663	0.0640315614262221	2.59370354424657	5.31588153078674e-07	Both
MEK2DD	SEMA7A	shared	no	NA	1.19860833799506	0.00103645324632644	1.61709757675927	7.67585608727139e-05	Both
Raf1S257L	SENP3	AP-MS	no	nucleus	1.82740278711523	1.80138306328799e-07	0.00940611769310867	0.92168809758665	AP-MS
Raf1WT	SENP3	shared	no	nucleus	1.27747041760641	2.07979726397905e-05	0.176730459548778	0.0407296338310261	AP-MS
Raf1S259F	SENP3	AP-MS	no	nucleus	1.67547829896353	2.41894835813834e-06	0.0356448586810354	0.659632014678591	AP-MS
ERK2WT	SENP6	TbID	no	nucleus	0.353276118955134	0.166452803041556	0.844515643297908	1.89599923168115e-07	TbID
HrasG13R	SENP7	AP-MS	no	nucleus	1.32480900413746	0.00252869547533633	0.146303444813705	0.148812518237854	AP-MS
NrasQ61R	SEPHS1	TbID	no	nucleus	0.348582919102243	0.055762672605617	1.12111979185307	7.41799318721234e-09	TbID
HrasG13R	SEPHS2	TbID	no	cytosol	-0.120730953083614	0.49522000665822	0.782849493131595	0.00220642608516295	TbID
MEK2DD	SEPTIN10	TbID	no	actin_cytoskeleton	0.00970691580375964	0.978031359329278	1.06815355608222	1.92158435644008e-09	TbID
MEK2DD	SERAC1	shared	yes	mitochondrion	0.994103625677151	1.47997210331087e-06	0.27237336478027	0.00136020738650711	AP-MS
BrafG469A	SERF1A	shared	no	NA	1.03613385938103	0.000222666985933061	1.18059704996192	7.98804231771692e-07	TbID
Raf1WT	SERF1A	TbID	no	NA	0.233408322314792	0.360518781649899	0.935270240467676	9.64058863618502e-06	TbID
BrafV600E	SERF1A	shared	no	NA	0.805643967320654	0.00391775001967877	1.03101697411985	5.97230986399672e-06	TbID
Raf1S259F	SERF1A	TbID	no	NA	0.0622538513009942	0.856012160576408	0.908836314024684	1.39025484915959e-05	TbID
MEK1DD	SERF1A	TbID	no	NA	0.400317568781273	0.099818491526696	0.981350392488419	1.43685257070467e-05	TbID
Raf1S257L	SERF1A	shared	no	NA	0.766721821636336	0.00205375534244241	1.03562551032784	4.25090711925268e-06	TbID
ArafS214P	SERF2	TbID	no	nucleus	-0.0965312684491395	0.660798591962977	1.09682358528614	1.70822712210881e-09	TbID
Raf1D486A	SERF2	shared	no	nucleus	0.425413943641528	0.0151593092934237	0.927032626763143	5.59424745991945e-07	TbID
Raf1WT	SERF2	TbID	no	nucleus	-0.0563123625503604	0.796192993243375	1.1974403557658	5.91712406958003e-10	TbID
BrafG469A	SERF2	TbID	no	nucleus	0.302246538908087	0.110859331244337	1.02436160069792	1.90091541193282e-07	TbID
Raf1S259F	SERF2	TbID	no	nucleus	-0.337731225506765	0.172599090463916	1.1490673883738	7.22094070334776e-10	TbID
BrafWT	SERF2	shared	no	nucleus	0.464806976975637	0.0115534476782143	1.01635682916757	4.71407576833242e-09	TbID
Raf1S257L	SERF2	shared	no	nucleus	0.459667502637817	0.00699743998395334	1.22174638103346	3.8544137898808e-09	TbID
NrasQ61K	SERF2	shared	no	nucleus	0.857218795926885	0.000521271812564054	0.990533725205092	1.08489730639555e-07	TbID
NrasS17N	SERF2	TbID	no	nucleus	0.296047490617364	0.0814599172681326	0.809027209188296	2.42047672630535e-07	TbID
ArafD447A	SERF2	TbID	no	nucleus	0.156771324758989	0.448888062379126	1.12317384422612	1.12391886047215e-08	TbID
ERK2AA	SERF2	shared	no	nucleus	0.820004761054007	0.000342620471119715	0.955228913200801	3.36025598310266e-07	TbID
BrafD594N	SERF2	TbID	no	nucleus	0.0364382254113512	0.903789140815514	0.860396007187091	3.63234997232107e-05	TbID
ERK1AA	SERF2	shared	no	nucleus	0.694395797742471	0.000690305293867752	0.843309179545438	1.87217283788576e-07	TbID
MEK1DD	SERF2	TbID	no	nucleus	-0.208279865193506	0.307454912064212	1.05727635695623	2.65295257552209e-09	TbID
BrafV600E	SERF2	TbID	no	nucleus	0.130024524597881	0.476959916477569	1.08270614648689	4.09792638304406e-09	TbID
ERK2DD	SERF2	shared	no	nucleus	0.55900875106863	0.00365366163671897	0.929076333308218	1.69284506166446e-07	TbID
NrasWT	SERF2	TbID	no	nucleus	0.255269099593831	0.21146319336393	0.795894698449373	1.02891271352275e-06	TbID
ERK2WT	SERINC1	AP-MS	no	early_endosome	2.9826582402093	4.25792444620836e-06	0.0291583086828914	0.727004651129829	Both
Raf1S259F	SERINC1	TbID	no	early_endosome	0.307640949862249	0.401925631085936	1.25547302936621	1.33651785181259e-09	Both
ERK2AA	SERINC1	shared	no	early_endosome	1.19078157091482	0.00681872767879113	0.32518672055458	0.00308394462322191	Both
BrafG469A	SERINC1	TbID	no	early_endosome	0.110944519761486	0.793872544376651	0.990256731626659	8.30347143405419e-09	Both
KrasWT	SERINC3	TbID	no	early_endosome	NA	NA	1.20412822794153	0.00995861177968251	TbID
KrasG12D	SERINC3	TbID	no	early_endosome	NA	NA	1.04448596286614	0.0170274824117813	TbID
Raf1S259F	SERINC3	TbID	no	early_endosome	NA	NA	0.841960206176121	2.00731792247114e-07	TbID
BrafG469A	SERINC3	TbID	no	early_endosome	NA	NA	1.13894839265766	2.58932151389105e-09	TbID
MEK2DD	SERPINE2	AP-MS	yes	plasma_membrane	1.15818396524213	0.00430718443918099	0.116505400789941	0.380604663685788	AP-MS
Raf1D486A	SERPINF2	TbID	yes	NA	NA	NA	1.01901251927096	0.0123785547916558	TbID
Raf1S259F	SERTAD4	AP-MS	no	NA	2.18503085812842	0.00125841234359398	NA	NA	AP-MS
Raf1S257L	SERTAD4	AP-MS	no	NA	2.29700125318217	0.000769160464004241	NA	NA	AP-MS
Raf1D486A	SESN2	TbID	no	cytosol	0.0761169256273546	0.659912125565852	1.05528661706781	3.03070964126958e-09	TbID
BrafG469A	SESN3	TbID	no	NA	-0.610409147781817	0.000108103466001704	0.958997022578318	4.38672758973471e-10	TbID
MEK1WT	SESN3	TbID	no	NA	-0.172074241705553	0.280960841409309	0.871966332524733	1.08510747455106e-09	TbID
MEK1AA	SESN3	TbID	no	NA	0.0926454627906542	0.563081111033373	0.945591812516682	2.48877371230092e-10	TbID
NrasQ61K	SESN3	TbID	no	NA	-0.407714308925816	0.0118944345589567	0.799957615994535	1.63696832461098e-08	TbID
BrafD594N	SESN3	TbID	no	NA	-0.0535946943719113	0.762111939889141	1.05044854691118	5.32381720134899e-10	TbID
MEK2AA	SESN3	TbID	no	NA	0.117074316516419	0.480601248796908	0.920230005341262	7.81030340968557e-10	TbID
BrafWT	SESN3	TbID	no	NA	-0.0522796792618763	0.740673566385185	1.28436970524864	2.04014497973747e-10	TbID
Raf1D486A	SESN3	TbID	no	NA	0.0531526281210006	0.68598399179702	1.42693158229982	1.24927845347081e-11	TbID
NrasS17N	SESN3	TbID	no	NA	-0.308780771479558	0.0260111153432057	0.998406448857247	6.15834785336023e-09	TbID
Raf1WT	SESN3	TbID	no	NA	-0.0923128107923191	0.506858119687302	1.14870098431577	3.84405325418933e-11	TbID
NrasWT	SESN3	TbID	no	NA	-0.417396405665214	0.00459870375672309	0.804777166132661	8.33308242410366e-08	TbID
HrasQ61R	SESN3	TbID	no	NA	0.0699497438343942	0.63433592477759	0.985034300665237	5.05018290704464e-09	TbID
ERK2DD	SESN3	TbID	no	NA	-0.337004100565726	0.0102427663969275	0.967202318689397	1.27427866180929e-09	TbID
KrasWT	SETD4	shared	no	NA	0.796145476675259	0.00214757920363845	0.473590075724633	0.00178606766984482	AP-MS
KrasG12V	SETD4	shared	no	NA	0.805543028535457	0.000320409579755375	0.422886805699798	0.00761556840028317	AP-MS
KrasS17N	SETD4	shared	no	NA	0.785328181200702	0.00110771390080167	0.453791685294534	0.00922443501388903	AP-MS
NrasQ61R	SETD5	shared	yes	nucleus	1.07414622502887	3.96690527732238e-06	0.540998886078204	2.65771703101908e-06	AP-MS
KrasG12D	SETSIP	AP-MS	no	NA	0.741160731524548	0.0038818391388919	NA	NA	AP-MS
KrasG12V	SETSIP	AP-MS	no	NA	0.83791801004314	6.22695921005016e-05	NA	NA	AP-MS
HrasG13R	SF3A1	TbID	no	nucleus	0.401489473221127	0.257833661464358	0.772277874997531	2.86546043112796e-05	TbID
Raf1S259F	SFN	AP-MS	yes	recycling_endosome	1.29936084615919	0.00836553133741942	-0.228466034208704	0.4263551531817	Both
HrasS17N	SFN	TbID	yes	recycling_endosome	0.384437867697208	0.414133366641041	1.10371593476062	0.0149816156170623	Both
BrafG469A	SFN	AP-MS	yes	recycling_endosome	1.98611987981327	0.00030315593235632	-0.367715569294837	0.159429104680445	Both
BrafWT	SFN	AP-MS	yes	recycling_endosome	1.34897420489627	0.0101765269128932	0.0767739126711984	0.808810262972969	Both
BrafD594N	SFN	AP-MS	yes	recycling_endosome	1.96414033511132	0.00119082429937151	-0.305817486137334	0.29039077648974	Both
Raf1S257L	SFN	AP-MS	yes	recycling_endosome	1.24365726388244	0.00834796139634446	0.0577915162888038	0.830709160640028	Both
BrafV600E	SFN	AP-MS	yes	recycling_endosome	2.28645248344907	0.000179677434615475	-0.306003734993699	0.261098991896709	Both
MEK2DD	SFN	AP-MS	yes	recycling_endosome	3.79490721412287	0.00111901694585555	-0.219158850089846	0.469300072061994	Both
HrasS17N	SFRP1	core	yes	NA	1.10136736770369	0.00138315804772679	1.01706909720374	2.73772630052711e-08	Both
ERK2AA	SFRP5	TbID	no	NA	NA	NA	1.55890581440023	7.91096620526417e-08	TbID
NrasQ61K	SFRP5	TbID	no	NA	NA	NA	0.80678017098866	4.8132692614363e-05	TbID
HrasS17N	SFRP5	TbID	no	NA	NA	NA	1.60135053358272	2.02970084506283e-07	TbID
HrasG13R	SFRP5	TbID	no	NA	NA	NA	0.776864761346703	4.24971203594202e-05	TbID
NrasQ61R	SFRP5	TbID	no	NA	NA	NA	2.57836773670976	4.61731870498187e-10	TbID
Raf1D486A	SFRP5	TbID	no	NA	NA	NA	1.10044107671122	1.11565288886111e-06	TbID
NrasS17N	SFRP5	TbID	no	NA	NA	NA	1.53862616042092	2.74311625812767e-07	TbID
ERK2DD	SFRP5	TbID	no	NA	NA	NA	1.05460849020792	1.03959920161443e-05	TbID
Raf1S257L	SFRP5	TbID	no	NA	NA	NA	0.887332856751253	1.15389204577043e-05	TbID
Raf1S259F	SFT2D2	TbID	no	plasma_membrane	NA	NA	0.965769540221646	1.29486481339028e-05	TbID
MEK2DD	SFXN3	shared	no	mitochondrion	1.31228185294679	3.1939292360677e-07	0.39448614082672	6.37347285687753e-05	AP-MS
NrasQ61R	SFXN3	shared	no	mitochondrion	1.53457524009362	1.72749175665141e-07	0.468206654773391	1.49762254076077e-05	AP-MS
BrafV600E	SFXN5	TbID	no	mitochondrion	0.1935642746619	0.272118805816564	0.858619438466674	1.93009141554676e-05	TbID
BrafG469A	SFXN5	TbID	no	mitochondrion	-0.214122301929995	0.161792416814905	0.955185094080771	1.1136831081751e-05	TbID
MEK2DD	SGCB	AP-MS	yes	ER	1.03619616442399	7.10366139950039e-06	NA	NA	AP-MS
BrafV600E	SGK1	TbID	yes	NA	NA	NA	2.73778234014126	5.39809368335258e-09	TbID
BrafG469A	SGK1	TbID	yes	NA	NA	NA	3.01015462957214	2.20417253554676e-09	TbID
ERK2AA	SGK1	TbID	yes	NA	NA	NA	1.70794303007669	3.51290018126801e-06	TbID
MEK2WT	SGK1	TbID	yes	NA	NA	NA	2.00673592184931	2.81906204925479e-07	TbID
NrasQ61K	SGK1	TbID	yes	NA	NA	NA	1.97266818900981	1.87196896364494e-06	TbID
MEK2AA	SGK1	TbID	yes	NA	NA	NA	1.24229892791943	0.00923326062654112	TbID
ArafD447A	SGK1	TbID	yes	NA	NA	NA	1.85164372226284	7.32595098651789e-07	TbID
NrasQ61R	SGK1	TbID	yes	NA	NA	NA	1.16287892194843	0.0129324805327445	TbID
BrafD594N	SGK1	TbID	yes	NA	NA	NA	1.62534690137961	8.06498825394196e-06	TbID
BrafWT	SGK1	TbID	yes	NA	NA	NA	1.38387837522031	0.003003534798406	TbID
MEK1WT	SGK1	TbID	yes	NA	NA	NA	2.16576573094627	8.6575643615462e-08	TbID
ArafS214P	SGK1	TbID	yes	NA	NA	NA	2.79799346802945	8.19785142865141e-09	TbID
MEK1AA	SGK1	TbID	yes	NA	NA	NA	1.55774255156305	9.87875584888895e-05	TbID
ERK2WT	SGK1	TbID	yes	NA	NA	NA	1.13850649443965	0.0137948368552131	TbID
Raf1WT	SGK1	TbID	yes	NA	NA	NA	1.37039283109701	0.000542148102796674	TbID
MEK2DD	SGK1	TbID	yes	NA	NA	NA	3.19213295027707	2.40383887731176e-09	TbID
Raf1S257L	SGK1	TbID	yes	NA	NA	NA	2.21736654959311	3.38882919352708e-07	TbID
MEK1DD	SGK1	TbID	yes	NA	NA	NA	2.95639623102433	4.16697799178289e-09	TbID
Raf1S259F	SGK1	TbID	yes	NA	NA	NA	2.87740251506177	8.08459431982782e-09	TbID
BrafG469A	SGMS2	TbID	yes	NA	NA	NA	0.8749311587873	1.16257516170445e-08	TbID
Raf1D486A	SGPL1	shared	yes	ER	0.646835845352152	0.00108776480272479	1.44586972632185	2.00365982540515e-11	TbID
BrafG469A	SGPL1	shared	yes	ER	0.593419920816193	0.00251381860204165	1.0518394645009	5.07795941983311e-10	TbID
ArafWT	SGTA	shared	no	early_endosome	1.40499099978406	3.88506510911795e-05	0.245203750856359	0.0172503229299054	AP-MS
ArafD447A	SGTA	shared	no	early_endosome	1.61277943730027	1.90751005346121e-05	0.357697275271386	7.69332521200686e-05	AP-MS
BrafG469A	SH2B3	AP-MS	yes	NA	1.70329158590615	1.49723753277805e-08	NA	NA	AP-MS
BrafV600E	SH2B3	AP-MS	yes	NA	2.36167953364529	9.78697868071223e-11	NA	NA	AP-MS
Raf1S257L	SH2B3	AP-MS	yes	NA	1.35180288878209	1.25505101993594e-07	NA	NA	AP-MS
MEK2DD	SH2B3	AP-MS	yes	NA	2.05365356830468	1.08173850047249e-09	NA	NA	AP-MS
Raf1S259F	SH2B3	AP-MS	yes	NA	2.04491950746861	7.05879915412828e-09	NA	NA	AP-MS
MEK1DD	SH2B3	AP-MS	yes	NA	1.47353327558056	5.14706117346743e-08	NA	NA	AP-MS
BrafV600E	SH2D2A	TbID	no	NA	NA	NA	1.4147205253331	0.000107098108831625	TbID
MEK2DD	SH2D2A	TbID	no	NA	NA	NA	1.71047943241952	1.95887211475053e-05	TbID
HrasG13R	SH2D5	AP-MS	no	NA	1.24550077813955	0.00281534185004916	-0.352331586141136	0.0043302194661743	AP-MS
BrafG469A	SH3BGRL3	AP-MS	no	cytosol	1.19253630684788	0.000994162788694838	NA	NA	AP-MS
Raf1S257L	SH3BP4	TbID	no	plasma_membrane	0.105617739651901	0.356325281467091	0.878437482101863	1.95277940253314e-09	TbID
ArafS214P	SH3BP4	TbID	no	plasma_membrane	0.244130983625484	0.0567579528415652	2.31941786594349	6.34307073356036e-12	TbID
Raf1S259F	SH3BP4	shared	no	plasma_membrane	0.365359978579304	0.018139902599179	1.50225181999008	6.00271800457152e-11	TbID
MEK2DD	SH3BP4	shared	no	plasma_membrane	0.29510491820006	0.013047302739871	0.873821170249463	2.70409581077842e-09	TbID
MEK2DD	SH3GL1	TbID	no	cytosol	-0.228741272079868	0.0324264842378944	1.08369483673626	2.76743639758986e-08	TbID
MEK2DD	SH3GL2	TbID	no	NA	-0.337440557924595	0.00428685631218104	0.910333538339295	1.85755173488427e-08	TbID
BrafD594N	SH3GLB2	AP-MS	no	cytosol	1.22812835099277	1.43849755679017e-07	0.0802913727666684	0.437349246148116	AP-MS
ArafS214P	SH3GLB2	AP-MS	no	cytosol	1.54792981976101	7.71044399936261e-07	-0.290221036736955	0.00343738258094229	AP-MS
ArafWT	SH3GLB2	AP-MS	no	cytosol	1.34059605159763	8.86044047269793e-09	-0.287955816442021	0.00493750431667482	AP-MS
HrasS17N	SH3PXD2B	AP-MS	yes	unclassified	1.05140175471915	0.000128971701257662	-0.713025473853469	5.96281256607695e-07	AP-MS
MEK2DD	SH3RF1	TbID	no	14-3-3_scaffold	0.11607896269177	0.519693765174998	1.07578899022909	2.18184592111768e-09	TbID
KrasG12D	SHANK2	TbID	yes	NA	NA	NA	0.811460336974331	0.0051234497283949	TbID
NrasQ61R	SHANK2	TbID	yes	NA	NA	NA	1.21246680760656	4.83210185862048e-08	TbID
ERK1WT	SHANK3	AP-MS	yes	NA	1.02632888770052	0.00489453639881606	0.150663503751231	0.227521654774846	AP-MS
MEK2DD	SHC1	TbID	no	cytosol	0.0706685966117676	0.5364846911252	0.936703330947688	3.98317115005089e-08	TbID
MEK2DD	SHC4	TbID	no	NA	-0.168814895651752	0.639624796805879	0.988221873697182	4.77840401171763e-07	TbID
BrafG469A	SHKBP1	AP-MS	no	actin_cytoskeleton	1.19857246218204	1.74073590793426e-05	-0.1507987571533	0.0333767799197496	AP-MS
NrasQ61R	SHOC2	core	yes	plasma_membrane	4.47857735185154	2.06781691855097e-05	4.04148038336101	5.82684884842755e-14	Both
HrasG13R	SHOC2	core	yes	plasma_membrane	4.35827436833587	0.000124196931910785	3.77135047436812	3.64031685429092e-12	Both
NrasWT	SHOC2	TbID	yes	plasma_membrane	0.0334464350416104	0.979151430845467	0.964408817634026	1.03333120422125e-06	Both
NrasQ61K	SHOC2	core	yes	plasma_membrane	3.49212236745717	0.000323922973073027	4.1263369480727	7.51073948251926e-14	Both
